Frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_31,ID_32
2024-05-08 12:06:13,"-0.127, -0.230, 2.831","-0.111, -0.257, 2.810","-0.096, -0.256, 2.797","-0.089, -0.256, 2.797","-0.143, -0.261, 2.858","-0.160, -0.265, 2.900","-0.177, -0.269, 2.943","-0.082, -0.241, 2.797","-0.000, -0.000, 0.000","-0.111, -0.192, 2.810","-0.151, -0.196, 2.872","-0.003, -0.063, 2.879","-0.000, -0.000, 0.000","0.026, 0.201, 2.858","-0.000, 0.000, 0.000","0.034, 0.439, 2.879","-0.459, 0.450, 3.410","0.056, 0.511, 2.865","-0.400, 0.474, 2.914","0.034, 0.519, 2.872","-0.379, 0.475, 2.872","0.026, 0.498, 2.879","-0.387, 0.456, 2.988","-0.069, 0.433, 2.837","-0.251, 0.433, 2.837","-0.048, 0.766, 2.886","-0.290, 0.768, 2.865","-0.020, 1.189, 3.207","-0.378, 1.168, 3.106","-0.028, 1.210, 3.155","-0.368, 1.184, 3.026","0.019, 1.221, 2.929","-0.388, 1.195, 2.831"
2024-05-08 12:06:14,"-0.135, -0.224, 2.858","-0.119, -0.258, 2.824","-0.104, -0.256, 2.804","-0.097, -0.256, 2.804","-0.160, -0.266, 2.914","-0.179, -0.272, 2.973","-0.187, -0.273, 2.988","-0.089, -0.241, 2.797","-0.000, -0.000, 0.000","-0.119, -0.186, 2.831","-0.167, -0.190, 2.893","-0.003, -0.063, 2.879","-0.000, -0.000, 0.000","0.026, 0.202, 2.865","-0.000, 0.000, 0.000","0.034, 0.437, 2.865","-0.427, 0.386, 3.172","0.056, 0.511, 2.865","-0.000, 0.000, 0.000","0.034, 0.518, 2.865","-0.000, 0.000, 0.000","0.026, 0.497, 2.872","-0.469, 0.487, 3.420","-0.076, 0.426, 2.837","-0.257, 0.424, 2.824","-0.047, 0.761, 2.865","-0.291, 0.772, 2.879","-0.012, 1.186, 3.198","-0.374, 1.155, 3.073","-0.020, 1.214, 3.164","-0.366, 1.175, 3.003","0.019, 1.215, 2.914","-0.388, 1.195, 2.831"
2024-05-08 12:06:14,"-0.143, -0.226, 2.872","-0.119, -0.258, 2.824","-0.111, -0.257, 2.810","-0.096, -0.256, 2.797","-0.160, -0.266, 2.907","-0.179, -0.272, 2.973","-0.196, -0.274, 3.003","-0.089, -0.241, 2.797","-0.000, -0.000, 0.000","-0.127, -0.187, 2.844","-0.000, -0.000, 0.000","-0.003, -0.056, 2.865","-0.000, -0.000, 0.000","0.026, 0.209, 2.858","-0.000, 0.000, 0.000","0.034, 0.438, 2.872","-0.000, 0.000, 0.000","0.056, 0.509, 2.858","-0.000, 0.000, 0.000","0.034, 0.518, 2.865","-0.000, 0.000, 0.000","0.026, 0.497, 2.872","-0.000, 0.000, 0.000","-0.076, 0.428, 2.851","-0.256, 0.423, 2.817","-0.048, 0.776, 2.893","-0.291, 0.770, 2.872","-0.012, 1.180, 3.181","-0.384, 1.169, 3.089","-0.012, 1.207, 3.147","-0.377, 1.187, 3.034","0.019, 1.215, 2.914","-0.391, 1.204, 2.851"
2024-05-08 12:06:14,"-0.143, -0.226, 2.872","-0.127, -0.259, 2.831","-0.111, -0.256, 2.804","-0.103, -0.255, 2.791","-0.170, -0.270, 2.951","-0.180, -0.273, 2.988","-0.198, -0.276, 3.026","-0.089, -0.239, 2.777","-0.000, -0.000, 0.000","-0.127, -0.187, 2.844","-0.000, -0.000, 0.000","0.004, -0.056, 2.879","-0.000, -0.000, 0.000","0.026, 0.216, 2.858","-0.000, 0.000, 0.000","0.034, 0.439, 2.879","-0.412, 0.468, 3.122","0.056, 0.511, 2.865","-0.000, 0.000, 0.000","0.041, 0.519, 2.872","-0.000, 0.000, 0.000","0.026, 0.498, 2.879","-0.372, 0.488, 2.817","-0.077, 0.429, 2.858","-0.259, 0.427, 2.844","-0.048, 0.776, 2.893","-0.300, 0.774, 2.886","-0.012, 1.176, 3.172","-0.385, 1.172, 3.097","-0.011, 1.201, 3.130","-0.375, 1.181, 3.018","0.019, 1.221, 2.929","-0.397, 1.201, 2.844"
2024-05-08 12:06:14,"-0.144, -0.227, 2.886","-0.127, -0.259, 2.831","-0.111, -0.257, 2.810","-0.104, -0.256, 2.797","-0.170, -0.270, 2.951","-0.179, -0.272, 2.973","-0.197, -0.275, 3.011","-0.089, -0.241, 2.797","-0.000, -0.000, 0.000","-0.128, -0.187, 2.851","-0.000, -0.000, 0.000","0.004, -0.056, 2.893","-0.000, -0.000, 0.000","0.026, 0.216, 2.858","-0.000, 0.000, 0.000","0.034, 0.448, 2.886","-0.390, 0.465, 2.951","0.056, 0.519, 2.872","-0.000, 0.000, 0.000","0.041, 0.519, 2.872","-0.000, 0.000, 0.000","0.026, 0.498, 2.879","-0.366, 0.503, 2.824","-0.069, 0.414, 2.858","-0.251, 0.427, 2.844","-0.047, 0.770, 2.872","-0.300, 0.774, 2.886","-0.003, 1.175, 3.147","-0.384, 1.169, 3.089","-0.012, 1.204, 3.138","-0.374, 1.186, 3.011","0.019, 1.221, 2.929","-0.400, 1.209, 2.865"
2024-05-08 12:06:14,"-0.152, -0.227, 2.893","-0.127, -0.259, 2.837","-0.119, -0.258, 2.824","-0.104, -0.256, 2.804","-0.169, -0.269, 2.943","-0.188, -0.274, 2.995","-0.198, -0.276, 3.026","-0.089, -0.241, 2.791","-0.000, -0.000, 0.000","-0.127, -0.187, 2.844","-0.000, -0.000, 0.000","0.004, -0.056, 2.865","-0.000, -0.000, 0.000","0.026, 0.216, 2.858","-0.000, 0.000, 0.000","0.034, 0.447, 2.879","-0.379, 0.447, 2.929","0.056, 0.518, 2.865","-0.000, 0.000, 0.000","0.041, 0.519, 2.872","-0.000, 0.000, 0.000","0.026, 0.500, 2.886","-0.366, 0.496, 2.824","-0.069, 0.406, 2.851","-0.251, 0.419, 2.844","-0.048, 0.772, 2.879","-0.300, 0.774, 2.886","-0.003, 1.175, 3.147","-0.384, 1.169, 3.089","-0.011, 1.201, 3.130","-0.374, 1.186, 3.011","0.019, 1.218, 2.921","-0.399, 1.207, 2.858"
2024-05-08 12:06:14,"-0.152, -0.228, 2.907","-0.127, -0.259, 2.837","-0.119, -0.258, 2.824","-0.104, -0.256, 2.804","-0.171, -0.271, 2.965","-0.190, -0.277, 3.034","-0.200, -0.279, 3.057","-0.089, -0.241, 2.791","-0.000, -0.000, 0.000","-0.128, -0.187, 2.851","-0.000, -0.000, 0.000","0.004, -0.055, 2.844","-0.000, -0.000, 0.000","0.026, 0.216, 2.858","-0.000, 0.000, 0.000","0.034, 0.444, 2.865","-0.398, 0.469, 3.073","0.056, 0.517, 2.858","-0.000, 0.000, 0.000","0.041, 0.518, 2.865","-0.000, 0.000, 0.000","0.026, 0.498, 2.879","-0.366, 0.496, 2.824","-0.069, 0.404, 2.837","-0.258, 0.417, 2.831","-0.048, 0.772, 2.879","-0.300, 0.774, 2.886","-0.003, 1.178, 3.155","-0.385, 1.172, 3.097","-0.012, 1.212, 3.138","-0.375, 1.189, 3.018","0.019, 1.217, 2.900","-0.399, 1.207, 2.858"
2024-05-08 12:06:14,"-0.152, -0.228, 2.900","-0.127, -0.259, 2.831","-0.119, -0.257, 2.817","-0.104, -0.256, 2.804","-0.170, -0.270, 2.951","-0.188, -0.274, 3.003","-0.197, -0.276, 3.018","-0.089, -0.242, 2.804","-0.000, -0.000, 0.000","-0.127, -0.186, 2.837","-0.174, -0.191, 2.900","0.004, -0.056, 2.858","-0.000, -0.000, 0.000","0.026, 0.216, 2.858","-0.000, 0.000, 0.000","0.034, 0.445, 2.872","-0.000, 0.000, 0.000","0.055, 0.515, 2.851","-0.000, 0.000, 0.000","0.041, 0.517, 2.858","-0.000, 0.000, 0.000","0.026, 0.498, 2.879","-0.367, 0.491, 2.837","-0.069, 0.413, 2.851","-0.258, 0.417, 2.831","-0.047, 0.770, 2.872","-0.299, 0.772, 2.879","-0.003, 1.181, 3.164","-0.383, 1.174, 3.081","-0.012, 1.212, 3.138","-0.376, 1.192, 3.026","0.019, 1.220, 2.907","-0.399, 1.207, 2.858"
2024-05-08 12:06:14,"-0.152, -0.227, 2.893","-0.127, -0.259, 2.837","-0.119, -0.258, 2.824","-0.104, -0.256, 2.804","-0.169, -0.269, 2.943","-0.186, -0.272, 2.973","-0.196, -0.274, 2.995","-0.090, -0.242, 2.810","-0.000, -0.000, 0.000","-0.127, -0.187, 2.844","-0.000, -0.000, 0.000","0.004, -0.048, 2.865","-0.000, -0.000, 0.000","0.026, 0.215, 2.851","-0.000, 0.000, 0.000","0.034, 0.448, 2.886","-0.393, 0.463, 3.034","0.056, 0.518, 2.865","-0.000, 0.000, 0.000","0.041, 0.519, 2.872","-0.000, 0.000, 0.000","0.026, 0.498, 2.879","-0.000, 0.000, 0.000","-0.069, 0.411, 2.837","-0.257, 0.416, 2.824","-0.048, 0.774, 2.886","-0.301, 0.777, 2.900","-0.003, 1.178, 3.155","-0.393, 1.180, 3.097","-0.011, 1.203, 3.114","-0.376, 1.192, 3.026","0.019, 1.220, 2.907","-0.399, 1.207, 2.858"
2024-05-08 12:06:14,"-0.143, -0.225, 2.865","-0.126, -0.258, 2.824","-0.119, -0.257, 2.810","-0.104, -0.256, 2.797","-0.169, -0.268, 2.936","-0.187, -0.273, 2.988","-0.197, -0.275, 3.011","-0.089, -0.241, 2.797","-0.000, -0.000, 0.000","-0.128, -0.187, 2.851","-0.000, -0.000, 0.000","0.004, -0.048, 2.865","-0.000, -0.000, 0.000","0.026, 0.216, 2.858","-0.000, 0.000, 0.000","0.034, 0.447, 2.879","-0.391, 0.460, 3.018","0.055, 0.515, 2.851","-0.000, 0.000, 0.000","0.041, 0.517, 2.858","-0.000, 0.000, 0.000","0.026, 0.497, 2.872","-0.367, 0.497, 2.831","-0.069, 0.413, 2.851","-0.250, 0.416, 2.824","-0.040, 0.776, 2.893","-0.299, 0.772, 2.879","-0.003, 1.175, 3.147","-0.394, 1.184, 3.106","-0.011, 1.206, 3.122","-0.374, 1.186, 3.011","0.019, 1.220, 2.907","-0.399, 1.207, 2.858"
